"gene","txp","center","Salmon","kallisto"
"ENSG00000088256.8","ENST00000587636.1","UU",347.6,369.28
"ENSG00000088256.8","ENST00000586180.1","CNAG",0,14.2
"ENSG00000088256.8","ENST00000586180.1","HMGU",0,6.86
"ENSG00000088256.8","ENST00000586180.1","MPIMG",0,6.05
"ENSG00000088256.8","ENST00000586180.1","ICMB",0,0
"ENSG00000088256.8","ENST00000586180.1","LUMC",0,0
"ENSG00000088256.8","ENST00000586180.1","UNIGE",0,0
"ENSG00000088256.8","ENST00000586180.1","UU",0,0
"ENSG00000125910.5","ENST00000246115.4","CNAG",5.62,12.73
"ENSG00000125910.5","ENST00000246115.4","HMGU",5.63,10.52
"ENSG00000125910.5","ENST00000246115.4","MPIMG",6.93,12.91
"ENSG00000125910.5","ENST00000246115.4","ICMB",0,0
"ENSG00000125910.5","ENST00000246115.4","LUMC",0,0
"ENSG00000125910.5","ENST00000246115.4","UNIGE",0,0
"ENSG00000125910.5","ENST00000246115.4","UU",0,0
"ENSG00000125912.10","ENST00000246117.8","CNAG",762.73,474.4
"ENSG00000125912.10","ENST00000246117.8","HMGU",649.17,417.27
"ENSG00000125912.10","ENST00000246117.8","MPIMG",724.59,396.58
"ENSG00000125912.10","ENST00000246117.8","ICMB",721,798.42
"ENSG00000125912.10","ENST00000246117.8","LUMC",713.22,950.38
"ENSG00000125912.10","ENST00000246117.8","UNIGE",673.31,879.84
"ENSG00000125912.10","ENST00000246117.8","UU",1026.34,1297.15
"ENSG00000129932.7","ENST00000250937.7","CNAG",646.29,141.12
"ENSG00000129932.7","ENST00000250937.7","HMGU",624.86,191.77
"ENSG00000129932.7","ENST00000250937.7","MPIMG",513.53,91.83
"ENSG00000129932.7","ENST00000250937.7","ICMB",878.2,755.16
"ENSG00000129932.7","ENST00000250937.7","LUMC",1039.62,1158.84
"ENSG00000129932.7","ENST00000250937.7","UNIGE",911.74,928.39
"ENSG00000129932.7","ENST00000250937.7","UU",1135.76,1125.39
"ENSG00000129932.7","ENST00000586906.1","CNAG",116.93,25.79
"ENSG00000129932.7","ENST00000586906.1","HMGU",76.37,13.35
"ENSG00000129932.7","ENST00000586906.1","MPIMG",74.5,0
"ENSG00000129932.7","ENST00000586906.1","ICMB",135.09,128.53
"ENSG00000129932.7","ENST00000586906.1","LUMC",102.13,144.55
"ENSG00000129932.7","ENST00000586906.1","UNIGE",103.74,164.28
"ENSG00000129932.7","ENST00000586906.1","UU",132.59,171.77
"ENSG00000129932.7","ENST00000592858.5","CNAG",0,0
"ENSG00000129932.7","ENST00000592858.5","HMGU",0,0
"ENSG00000129932.7","ENST00000592858.5","MPIMG",0,0
"ENSG00000129932.7","ENST00000592858.5","ICMB",9.73,0
"ENSG00000129932.7","ENST00000592858.5","LUMC",6.12,0
"ENSG00000129932.7","ENST00000592858.5","UNIGE",31.19,16.31
"ENSG00000129932.7","ENST00000592858.5","UU",14.61,0
"ENSG00000105325.13","ENST00000588327.1","CNAG",0,0
"ENSG00000105325.13","ENST00000588327.1","HMGU",0,0
"ENSG00000105325.13","ENST00000588327.1","MPIMG",0,0
"ENSG00000105325.13","ENST00000588327.1","ICMB",0,0
"ENSG00000105325.13","ENST00000588327.1","LUMC",26.72,44.32
"ENSG00000105325.13","ENST00000588327.1","UNIGE",36.4,56.59
"ENSG00000105325.13","ENST00000588327.1","UU",26.91,46.69
"ENSG00000105325.13","ENST00000591290.5","CNAG",0,0
"ENSG00000105325.13","ENST00000591290.5","HMGU",0,0
"ENSG00000105325.13","ENST00000591290.5","MPIMG",0,0
"ENSG00000105325.13","ENST00000591290.5","ICMB",0,0.54
"ENSG00000105325.13","ENST00000591290.5","LUMC",3.51,9.8
"ENSG00000105325.13","ENST00000591290.5","UNIGE",5.24,14.92
"ENSG00000105325.13","ENST00000591290.5","UU",2.45,2.83
"ENSG00000105325.13","ENST00000395095.7","CNAG",22.92,58.41
"ENSG00000105325.13","ENST00000395095.7","HMGU",12.76,34.16
"ENSG00000105325.13","ENST00000395095.7","MPIMG",17.73,44.95
"ENSG00000105325.13","ENST00000395095.7","ICMB",0,0
"ENSG00000105325.13","ENST00000395095.7","LUMC",8.67,10.17
"ENSG00000105325.13","ENST00000395095.7","UNIGE",0,0
"ENSG00000105325.13","ENST00000395095.7","UU",0,0.88
"ENSG00000105325.13","ENST00000592214.1","CNAG",106.77,69.35
"ENSG00000105325.13","ENST00000592214.1","HMGU",98.99,63.97
"ENSG00000105325.13","ENST00000592214.1","MPIMG",95.53,60.08
"ENSG00000105325.13","ENST00000592214.1","ICMB",163.03,178.05
"ENSG00000105325.13","ENST00000592214.1","LUMC",162.36,196.89
"ENSG00000105325.13","ENST00000592214.1","UNIGE",192.72,222.62
"ENSG00000105325.13","ENST00000592214.1","UU",206.69,247.61
"ENSG00000161091.12","ENST00000355415.6","CNAG",33.44,64.48
"ENSG00000161091.12","ENST00000355415.6","HMGU",31.94,51.97
"ENSG00000161091.12","ENST00000355415.6","MPIMG",27.91,47.12
"ENSG00000161091.12","ENST00000355415.6","ICMB",0,7.93
"ENSG00000161091.12","ENST00000355415.6","LUMC",5.79,9.66
"ENSG00000161091.12","ENST00000355415.6","UNIGE",4.56,11.61
"ENSG00000161091.12","ENST00000355415.6","UU",8.12,20.86
"ENSG00000267436.1","ENST00000589360.1","CNAG",429.79,285.91
"ENSG00000267436.1","ENST00000589360.1","HMGU",439.7,290.79
"ENSG00000267436.1","ENST00000589360.1","MPIMG",427.55,226.53
"ENSG00000267436.1","ENST00000589360.1","ICMB",441.08,456.2
"ENSG00000267436.1","ENST00000589360.1","LUMC",492.53,609.18
"ENSG00000267436.1","ENST00000589360.1","UNIGE",458.59,562.64
"ENSG00000267436.1","ENST00000589360.1","UU",520.07,613.95
"ENSG00000064961.18","ENST00000416526.5","CNAG",9.31,21.11
"ENSG00000064961.18","ENST00000416526.5","HMGU",11.04,16.87
"ENSG00000064961.18","ENST00000416526.5","MPIMG",12.48,19.17
"ENSG00000064961.18","ENST00000416526.5","ICMB",0,0
"ENSG00000064961.18","ENST00000416526.5","LUMC",0,0
"ENSG00000064961.18","ENST00000416526.5","UNIGE",0,0
"ENSG00000064961.18","ENST00000416526.5","UU",0,0
"ENSG00000064961.18","ENST00000333651.10","CNAG",0,76.36
"ENSG00000064961.18","ENST00000333651.10","HMGU",0,43.12
"ENSG00000064961.18","ENST00000333651.10","MPIMG",0,58.04
"ENSG00000064961.18","ENST00000333651.10","ICMB",0,0
"ENSG00000064961.18","ENST00000333651.10","LUMC",0,0
"ENSG00000064961.18","ENST00000333651.10","UNIGE",0,0
"ENSG00000064961.18","ENST00000333651.10","UU",0,0
"ENSG00000105298.13","ENST00000429344.6","CNAG",900.91,740.7
"ENSG00000105298.13","ENST00000429344.6","HMGU",861.99,690.72
"ENSG00000105298.13","ENST00000429344.6","MPIMG",874.03,655.82
"ENSG00000105298.13","ENST00000429344.6","ICMB",1131.48,1206.91
"ENSG00000105298.13","ENST00000429344.6","LUMC",1079.68,1261.29
"ENSG00000105298.13","ENST00000429344.6","UNIGE",938.81,1156.32
"ENSG00000105298.13","ENST00000429344.6","UU",1095.88,1230.1
"ENSG00000105298.13","ENST00000591726.1","CNAG",445.45,319.25
"ENSG00000105298.13","ENST00000591726.1","HMGU",432.49,289.58
"ENSG00000105298.13","ENST00000591726.1","MPIMG",380.53,241.44
"ENSG00000105298.13","ENST00000591726.1","ICMB",470.66,495.24
"ENSG00000105298.13","ENST00000591726.1","LUMC",513.63,589.72
"ENSG00000105298.13","ENST00000591726.1","UNIGE",439.01,528.2
"ENSG00000105298.13","ENST00000591726.1","UU",555.65,611.66
"ENSG00000105298.13","ENST00000592721.5","CNAG",0,42.59
"ENSG00000105298.13","ENST00000592721.5","HMGU",0,35.52
"ENSG00000105298.13","ENST00000592721.5","MPIMG",23.64,52.43
"ENSG00000105298.13","ENST00000592721.5","ICMB",0,0
"ENSG00000105298.13","ENST00000592721.5","LUMC",0,0
"ENSG00000105298.13","ENST00000592721.5","UNIGE",0,0
"ENSG00000105298.13","ENST00000592721.5","UU",0,0
"ENSG00000186111.9","ENST00000539785.5","CNAG",35.47,0
"ENSG00000186111.9","ENST00000539785.5","HMGU",28.78,3.5
"ENSG00000186111.9","ENST00000539785.5","MPIMG",24.27,0
"ENSG00000186111.9","ENST00000539785.5","ICMB",39.92,26.56
"ENSG00000186111.9","ENST00000539785.5","LUMC",34.22,29.04
"ENSG00000186111.9","ENST00000539785.5","UNIGE",47.85,47.6
"ENSG00000186111.9","ENST00000539785.5","UU",47.36,40.44
"ENSG00000011132.11","ENST00000316757.3","CNAG",10.18,7.89
"ENSG00000011132.11","ENST00000316757.3","HMGU",14.83,11.94
"ENSG00000011132.11","ENST00000316757.3","MPIMG",7.38,5.29
"ENSG00000011132.11","ENST00000316757.3","ICMB",26.54,27.4
"ENSG00000011132.11","ENST00000316757.3","LUMC",62.78,73.25
"ENSG00000011132.11","ENST00000316757.3","UNIGE",53.6,67.17
"ENSG00000011132.11","ENST00000316757.3","UU",46.23,52.42
"ENSG00000011132.11","ENST00000589934.1","CNAG",267.41,174.78
"ENSG00000011132.11","ENST00000589934.1","HMGU",281.61,165.31
"ENSG00000011132.11","ENST00000589934.1","MPIMG",253.17,129.45
"ENSG00000011132.11","ENST00000589934.1","ICMB",384.18,389.38
"ENSG00000011132.11","ENST00000589934.1","LUMC",390.72,464.1
"ENSG00000011132.11","ENST00000589934.1","UNIGE",364.69,454.25
"ENSG00000011132.11","ENST00000589934.1","UU",461.56,535.61
"ENSG00000167657.13","ENST00000301264.7","CNAG",71.72,94.59
"ENSG00000167657.13","ENST00000301264.7","HMGU",57.91,77.71
"ENSG00000167657.13","ENST00000301264.7","MPIMG",66.46,83.62
"ENSG00000167657.13","ENST00000301264.7","ICMB",6.72,15.18
"ENSG00000167657.13","ENST00000301264.7","LUMC",10.37,18.76
"ENSG00000167657.13","ENST00000301264.7","UNIGE",11.69,20.73
"ENSG00000167657.13","ENST00000301264.7","UU",8.8,19.7
"ENSG00000167657.13","ENST00000601824.1","CNAG",572.24,426.64
"ENSG00000167657.13","ENST00000601824.1","HMGU",513.57,359.52
"ENSG00000167657.13","ENST00000601824.1","MPIMG",533.86,357.44
"ENSG00000167657.13","ENST00000601824.1","ICMB",533.91,558.69
"ENSG00000167657.13","ENST00000601824.1","LUMC",536.2,621.85
"ENSG00000167657.13","ENST00000601824.1","UNIGE",454.01,574.31
"ENSG00000167657.13","ENST00000601824.1","UU",621.91,704.29
"ENSG00000105229.6","ENST00000262971.2","CNAG",0,35.88
"ENSG00000105229.6","ENST00000262971.2","HMGU",0,0
"ENSG00000105229.6","ENST00000262971.2","MPIMG",0,39.91
"ENSG00000105229.6","ENST00000262971.2","ICMB",0,0
"ENSG00000105229.6","ENST00000262971.2","LUMC",0,0
"ENSG00000105229.6","ENST00000262971.2","UNIGE",0,0
"ENSG00000105229.6","ENST00000262971.2","UU",0,0
"ENSG00000178951.8","ENST00000322357.8","CNAG",333.43,276.61
"ENSG00000178951.8","ENST00000322357.8","HMGU",311.36,243.47
"ENSG00000178951.8","ENST00000322357.8","MPIMG",310.39,229.48
"ENSG00000178951.8","ENST00000322357.8","ICMB",402.43,386.38
"ENSG00000178951.8","ENST00000322357.8","LUMC",441.42,482.33
"ENSG00000178951.8","ENST00000322357.8","UNIGE",412.17,475.45
"ENSG00000178951.8","ENST00000322357.8","UU",443.77,470.1
"ENSG00000178951.8","ENST00000601588.1","CNAG",734.59,617.48
"ENSG00000178951.8","ENST00000601588.1","HMGU",666.73,577.91
"ENSG00000178951.8","ENST00000601588.1","MPIMG",782.18,642.61
"ENSG00000178951.8","ENST00000601588.1","ICMB",617.96,715.24
"ENSG00000178951.8","ENST00000601588.1","LUMC",767.4,936.12
"ENSG00000178951.8","ENST00000601588.1","UNIGE",796.78,1017.13
"ENSG00000178951.8","ENST00000601588.1","UU",715.95,837.87
"ENSG00000126934.13","ENST00000262948.9","CNAG",0,0
"ENSG00000126934.13","ENST00000262948.9","HMGU",0,0
"ENSG00000126934.13","ENST00000262948.9","MPIMG",0,0
"ENSG00000126934.13","ENST00000262948.9","ICMB",65.58,20.32
"ENSG00000126934.13","ENST00000262948.9","LUMC",68.6,62
"ENSG00000126934.13","ENST00000262948.9","UNIGE",66.7,37.17
"ENSG00000126934.13","ENST00000262948.9","UU",77.88,46.71
"ENSG00000126934.13","ENST00000394867.8","CNAG",3095.21,356.88
"ENSG00000126934.13","ENST00000394867.8","HMGU",2629.69,381.96
"ENSG00000126934.13","ENST00000394867.8","MPIMG",2883.42,206.39
"ENSG00000126934.13","ENST00000394867.8","ICMB",2878.45,1148.14
"ENSG00000126934.13","ENST00000394867.8","LUMC",2542.53,1402.54
"ENSG00000126934.13","ENST00000394867.8","UNIGE",2735.17,1225.87
"ENSG00000126934.13","ENST00000394867.8","UU",3016.21,1482.81
"ENSG00000126934.13","ENST00000599345.1","CNAG",0,2262.04
"ENSG00000126934.13","ENST00000599345.1","HMGU",0,1726.38
"ENSG00000126934.13","ENST00000599345.1","MPIMG",0,1962.42
"ENSG00000126934.13","ENST00000599345.1","ICMB",0.9,1713.7
"ENSG00000126934.13","ENST00000599345.1","LUMC",540.71,1903.54
"ENSG00000126934.13","ENST00000599345.1","UNIGE",89.01,1977.9
"ENSG00000126934.13","ENST00000599345.1","UU",491.03,2316.76
"ENSG00000077463.14","ENST00000337491.6","CNAG",10.28,171.02
"ENSG00000077463.14","ENST00000337491.6","HMGU",7.33,88.92
"ENSG00000077463.14","ENST00000337491.6","MPIMG",6.57,107.69
"ENSG00000077463.14","ENST00000337491.6","ICMB",4.13,10.21
"ENSG00000077463.14","ENST00000337491.6","LUMC",6.27,13.01
"ENSG00000077463.14","ENST00000337491.6","UNIGE",4.88,11.32
"ENSG00000077463.14","ENST00000337491.6","UU",8.54,16.96
"ENSG00000105246.5","ENST00000599339.1","CNAG",281.72,242.72
"ENSG00000105246.5","ENST00000599339.1","HMGU",291.04,235.3
"ENSG00000105246.5","ENST00000599339.1","MPIMG",118.06,90.74
"ENSG00000105246.5","ENST00000599339.1","ICMB",280.27,306.73
"ENSG00000105246.5","ENST00000599339.1","LUMC",287.06,362.42
"ENSG00000105246.5","ENST00000599339.1","UNIGE",259.68,354.64
"ENSG00000105246.5","ENST00000599339.1","UU",364.07,430.08
"ENSG00000167671.11","ENST00000301281.10","CNAG",4.57,4.55
"ENSG00000167671.11","ENST00000301281.10","HMGU",8.99,11.54
"ENSG00000167671.11","ENST00000301281.10","MPIMG",2.95,3.92
"ENSG00000167671.11","ENST00000301281.10","ICMB",52.8,50.37
"ENSG00000167671.11","ENST00000301281.10","LUMC",53.55,57.42
"ENSG00000167671.11","ENST00000301281.10","UNIGE",60.63,65.89
"ENSG00000167671.11","ENST00000301281.10","UU",61.2,57.82
"ENSG00000167671.11","ENST00000587324.1","CNAG",603.48,338.79
"ENSG00000167671.11","ENST00000587324.1","HMGU",597.1,331.29
"ENSG00000167671.11","ENST00000587324.1","MPIMG",673.43,315.2
"ENSG00000167671.11","ENST00000587324.1","ICMB",928.85,776.72
"ENSG00000167671.11","ENST00000587324.1","LUMC",749.09,766.05
"ENSG00000167671.11","ENST00000587324.1","UNIGE",762.14,817.28
"ENSG00000167671.11","ENST00000587324.1","UU",781.11,750.49
"ENSG00000167671.11","ENST00000592515.1","CNAG",0.73,0
"ENSG00000167671.11","ENST00000592515.1","HMGU",2.19,0
"ENSG00000167671.11","ENST00000592515.1","MPIMG",0,0
"ENSG00000167671.11","ENST00000592515.1","ICMB",12.49,8.02
"ENSG00000167671.11","ENST00000592515.1","LUMC",6.83,7.6
"ENSG00000167671.11","ENST00000592515.1","UNIGE",7.01,8.74
"ENSG00000167671.11","ENST00000592515.1","UU",11.91,12.29
"ENSG00000167674.14","ENST00000616600.4","CNAG",0,0
"ENSG00000167674.14","ENST00000616600.4","HMGU",0,0
"ENSG00000167674.14","ENST00000616600.4","MPIMG",0,0
"ENSG00000167674.14","ENST00000616600.4","ICMB",9.79,10.67
"ENSG00000167674.14","ENST00000616600.4","LUMC",4.53,13.36
"ENSG00000167674.14","ENST00000616600.4","UNIGE",17.62,28.11
"ENSG00000167674.14","ENST00000616600.4","UU",1.31,4.61
"ENSG00000167674.14","ENST00000587016.5","CNAG",1129.87,961.49
"ENSG00000167674.14","ENST00000587016.5","HMGU",988.55,800.57
"ENSG00000167674.14","ENST00000587016.5","MPIMG",1038.33,798.61
"ENSG00000167674.14","ENST00000587016.5","ICMB",1215.94,1307.22
"ENSG00000167674.14","ENST00000587016.5","LUMC",1297.41,1470.61
"ENSG00000167674.14","ENST00000587016.5","UNIGE",1268.14,1466.36
"ENSG00000167674.14","ENST00000587016.5","UU",1341.28,1530.95
"ENSG00000142002.16","ENST00000262960.13","CNAG",0,25.1
"ENSG00000142002.16","ENST00000262960.13","HMGU",0,20.79
"ENSG00000142002.16","ENST00000262960.13","MPIMG",0,41.19
"ENSG00000142002.16","ENST00000262960.13","ICMB",0,0
"ENSG00000142002.16","ENST00000262960.13","LUMC",0,0
"ENSG00000142002.16","ENST00000262960.13","UNIGE",0,0
"ENSG00000142002.16","ENST00000262960.13","UU",0,0
"ENSG00000142002.16","ENST00000601720.5","CNAG",1606.72,1199.65
"ENSG00000142002.16","ENST00000601720.5","HMGU",1535.97,1128.23
"ENSG00000142002.16","ENST00000601720.5","MPIMG",1500.47,1054.32
"ENSG00000142002.16","ENST00000601720.5","ICMB",1570.87,1527.57
"ENSG00000142002.16","ENST00000601720.5","LUMC",1749.08,1783.14
"ENSG00000142002.16","ENST00000601720.5","UNIGE",1608.22,1707.02
"ENSG00000142002.16","ENST00000601720.5","UU",1772.79,1835.77
"ENSG00000141965.4","ENST00000269856.4","CNAG",0,28.87
"ENSG00000141965.4","ENST00000269856.4","HMGU",0,18.38
"ENSG00000141965.4","ENST00000269856.4","MPIMG",0,25.21
"ENSG00000141965.4","ENST00000269856.4","ICMB",0,0
"ENSG00000141965.4","ENST00000269856.4","LUMC",2.47,2.65
"ENSG00000141965.4","ENST00000269856.4","UNIGE",0,0
"ENSG00000141965.4","ENST00000269856.4","UU",2.49,2.49
"ENSG00000276043.4","ENST00000620565.4","CNAG",72.94,56.16
"ENSG00000276043.4","ENST00000620565.4","HMGU",90.39,61.77
"ENSG00000276043.4","ENST00000620565.4","MPIMG",88.65,67.93
"ENSG00000276043.4","ENST00000620565.4","ICMB",123.89,100.8
"ENSG00000276043.4","ENST00000620565.4","LUMC",208.28,184.46
"ENSG00000276043.4","ENST00000620565.4","UNIGE",188.94,172.15
"ENSG00000276043.4","ENST00000620565.4","UU",153.85,143.5
"ENSG00000127663.14","ENST00000611640.4","CNAG",1.94,0
"ENSG00000127663.14","ENST00000611640.4","HMGU",0.83,0
"ENSG00000127663.14","ENST00000611640.4","MPIMG",10.83,0
"ENSG00000127663.14","ENST00000611640.4","ICMB",98.31,81.62
"ENSG00000127663.14","ENST00000611640.4","LUMC",114.76,115.86
"ENSG00000127663.14","ENST00000611640.4","UNIGE",103.9,111.39
"ENSG00000127663.14","ENST00000611640.4","UU",130.41,118.88
"ENSG00000127663.14","ENST00000588361.1","CNAG",87.34,1178.46
"ENSG00000127663.14","ENST00000588361.1","HMGU",56.09,946.84
"ENSG00000127663.14","ENST00000588361.1","MPIMG",236.4,1065.66
"ENSG00000127663.14","ENST00000588361.1","ICMB",707.5,1341.35
"ENSG00000127663.14","ENST00000588361.1","LUMC",708.34,1309.92
"ENSG00000127663.14","ENST00000588361.1","UNIGE",622,1299.11
"ENSG00000127663.14","ENST00000588361.1","UU",491.94,1049.06
"ENSG00000130254.11","ENST00000252542.8","CNAG",63.58,50.04
"ENSG00000130254.11","ENST00000252542.8","HMGU",60.39,44.41
"ENSG00000130254.11","ENST00000252542.8","MPIMG",59.75,42.81
"ENSG00000130254.11","ENST00000252542.8","ICMB",80.66,75.89
"ENSG00000130254.11","ENST00000252542.8","LUMC",76.8,87.34
"ENSG00000130254.11","ENST00000252542.8","UNIGE",73.36,82.79
"ENSG00000130254.11","ENST00000252542.8","UU",103.97,109.09
"ENSG00000160633.12","ENST00000588852.1","CNAG",1358.46,1191.3
"ENSG00000160633.12","ENST00000588852.1","HMGU",1323.73,1096.43
"ENSG00000160633.12","ENST00000588852.1","MPIMG",1322.12,1056.45
"ENSG00000160633.12","ENST00000588852.1","ICMB",1503.99,1547.41
"ENSG00000160633.12","ENST00000588852.1","LUMC",1526.48,1699.23
"ENSG00000160633.12","ENST00000588852.1","UNIGE",1443.99,1614.42
"ENSG00000160633.12","ENST00000588852.1","UU",1529.84,1656.05
"ENSG00000160633.12","ENST00000592707.5","CNAG",224.57,644.41
"ENSG00000160633.12","ENST00000592707.5","HMGU",68.33,273.12
"ENSG00000160633.12","ENST00000592707.5","MPIMG",1.73,227.08
"ENSG00000160633.12","ENST00000592707.5","ICMB",0,150.95
"ENSG00000160633.12","ENST00000592707.5","LUMC",41.14,397.02
"ENSG00000160633.12","ENST00000592707.5","UNIGE",0,321.27
"ENSG00000160633.12","ENST00000592707.5","UU",25.99,272.3
"ENSG00000130255.12","ENST00000347512.7","CNAG",31.86,104.76
"ENSG00000130255.12","ENST00000347512.7","HMGU",29.45,91.24
"ENSG00000130255.12","ENST00000347512.7","MPIMG",24.63,90.88
"ENSG00000130255.12","ENST00000347512.7","ICMB",11.46,18.29
"ENSG00000130255.12","ENST00000347512.7","LUMC",12.62,19.53
"ENSG00000130255.12","ENST00000347512.7","UNIGE",10.13,14.99
"ENSG00000130255.12","ENST00000347512.7","UU",16.14,21.35
"ENSG00000130255.12","ENST00000394580.2","CNAG",9091.23,6450.41
"ENSG00000130255.12","ENST00000394580.2","HMGU",5858.73,3893.02
"ENSG00000130255.12","ENST00000394580.2","MPIMG",4319.87,2675.55
"ENSG00000130255.12","ENST00000394580.2","ICMB",10341.35,8033.57
"ENSG00000130255.12","ENST00000394580.2","LUMC",6575.29,6173.97
"ENSG00000130255.12","ENST00000394580.2","UNIGE",7113.02,6860.53
"ENSG00000130255.12","ENST00000394580.2","UU",7273.93,5876.94
"ENSG00000174917.8","ENST00000587950.5","CNAG",1392.06,386.59
"ENSG00000174917.8","ENST00000587950.5","HMGU",1054.85,320.7
"ENSG00000174917.8","ENST00000587950.5","MPIMG",1390.43,194.54
"ENSG00000174917.8","ENST00000587950.5","ICMB",1062.8,692.62
"ENSG00000174917.8","ENST00000587950.5","LUMC",629.44,587.55
"ENSG00000174917.8","ENST00000587950.5","UNIGE",689.35,670.75
"ENSG00000174917.8","ENST00000587950.5","UU",820.67,638.8
"ENSG00000174917.8","ENST00000309324.8","CNAG",76.04,170.71
"ENSG00000174917.8","ENST00000309324.8","HMGU",114.57,178.42
"ENSG00000174917.8","ENST00000309324.8","MPIMG",88.16,190.47
"ENSG00000174917.8","ENST00000309324.8","ICMB",191.93,198.51
"ENSG00000174917.8","ENST00000309324.8","LUMC",193.15,197.07
"ENSG00000174917.8","ENST00000309324.8","UNIGE",181.17,213.61
"ENSG00000174917.8","ENST00000309324.8","UU",229.21,219.34
"ENSG00000196365.11","ENST00000360614.7","CNAG",737.54,513.16
"ENSG00000196365.11","ENST00000360614.7","HMGU",583.93,402.83
"ENSG00000196365.11","ENST00000360614.7","MPIMG",639.93,349.94
"ENSG00000196365.11","ENST00000360614.7","ICMB",479,486.7
"ENSG00000196365.11","ENST00000360614.7","LUMC",403.05,469.64
"ENSG00000196365.11","ENST00000360614.7","UNIGE",342.41,407.13
"ENSG00000196365.11","ENST00000360614.7","UU",571.64,625.29
"ENSG00000196365.11","ENST00000590729.5","CNAG",275.17,0
"ENSG00000196365.11","ENST00000590729.5","HMGU",561.51,18.88
"ENSG00000196365.11","ENST00000590729.5","MPIMG",427.13,0
"ENSG00000196365.11","ENST00000590729.5","ICMB",2303.34,1156.15
"ENSG00000196365.11","ENST00000590729.5","LUMC",2503.42,1881.44
"ENSG00000196365.11","ENST00000590729.5","UNIGE",1861.84,1377.3
"ENSG00000196365.11","ENST00000590729.5","UU",2276.99,1445.38
"ENSG00000141994.15","ENST00000309061.11","CNAG",566.85,1854.62
"ENSG00000141994.15","ENST00000309061.11","HMGU",388.26,1366.63
"ENSG00000141994.15","ENST00000309061.11","MPIMG",573.83,1551.97
"ENSG00000141994.15","ENST00000309061.11","ICMB",63.32,261.36
